0.00000000E+000,-1.94086761E+002,0.00000000E+000
2.50000000E+000,1.44067488E+001,2.80318890E+001
5.00000000E+000,3.63125634E+000,3.24707222E+000
7.50000000E+000,9.42413628E-001,4.50833654E+000
1.00000000E+001,3.88262200E+000,1.98401153E+000
1.25000000E+001,3.17267847E+000,-1.22104204E+000
1.50000000E+001,3.77884269E+000,-2.05812168E+000
1.75000000E+001,2.80400562E+000,-7.96939468E+000
2.00000000E+001,-5.79911232E+000,-7.68961859E+000
2.25000000E+001,-6.26632786E+000,-1.87523687E+000
2.50000000E+001,-4.86540174E+000,-8.76086116E-001
2.75000000E+001,-4.37677097E+000,-4.30266052E-001
3.00000000E+001,-3.99159884E+000,-5.26312411E-001
3.25000000E+001,-3.91230154E+000,-3.75558883E-001
3.50000000E+001,-3.63824177E+000,-3.58220607E-001
3.75000000E+001,-3.59848762E+000,-2.91818917E-001
4.00000000E+001,-3.29622245E+000,-1.12367846E-001
4.25000000E+001,-3.14338160E+000,-1.57787934E-001
4.50000000E+001,-3.05989718E+000,-5.13321906E-002
4.75000000E+001,-3.00960851E+000,-1.46218285E-001
5.00000000E+001,-3.13849354E+000,-1.22845583E-001
5.25000000E+001,-3.11382818E+000,-5.22264279E-002
5.50000000E+001,-3.14237094E+000,-1.00930043E-001
5.75000000E+001,-3.11142254E+000,-1.14090249E-001
6.00000000E+001,-3.10613680E+000,-2.07247242E-001
6.25000000E+001,-3.11478662E+000,-1.36118963E-001
6.50000000E+001,-2.99335361E+000,-1.32678553E-001
6.75000000E+001,-3.02150321E+000,-1.41255245E-001
7.00000000E+001,-3.00860095E+000,-6.39701411E-002
7.25000000E+001,-2.97201228E+000,-3.58553529E-002
7.50000000E+001,-3.00673652E+000,-1.42837754E-002
7.75000000E+001,-3.01340151E+000,-2.86868773E-003
8.00000000E+001,-3.04974985E+000,-6.05421374E-003
8.25000000E+001,-2.99074841E+000,1.77028961E-002
8.50000000E+001,-2.98026896E+000,-5.71424104E-002
