0.00000000E+000,1.79065914E+001,0.00000000E+000
2.50000000E+000,-9.37414742E+000,5.76617193E+000
5.00000000E+000,1.30005527E+000,6.24172974E+000
7.50000000E+000,2.65492225E+000,5.62469387E+000
1.00000000E+001,1.00339806E+000,4.88220501E+000
1.25000000E+001,4.21638918E+000,3.37009239E+000
1.50000000E+001,-7.30784833E-001,1.96945035E+000
1.75000000E+001,2.71294427E+000,1.71790397E+000
2.00000000E+001,-5.13991594E-001,-4.97523785E+000
2.25000000E+001,-5.78153419E+000,-1.51156592E+000
2.50000000E+001,-3.37151933E+000,7.54329085E-001
2.75000000E+001,-2.96783924E+000,2.93362916E-001
3.00000000E+001,-2.69446516E+000,1.17379320E+000
3.25000000E+001,-1.48759627E+000,1.17445207E+000
3.50000000E+001,-1.94868660E+000,8.40450644E-001
3.75000000E+001,-1.81426680E+000,1.39876461E+000
4.00000000E+001,-2.06565022E+000,1.18489492E+000
4.25000000E+001,-1.67643440E+000,1.15176642E+000
4.50000000E+001,-2.13121748E+000,8.66387427E-001
4.75000000E+001,-1.85011315E+000,8.40815127E-001
5.00000000E+001,-1.86709881E+000,7.96914637E-001
5.25000000E+001,-1.55430949E+000,5.15258193E-001
5.50000000E+001,-1.72014725E+000,6.88119173E-001
5.75000000E+001,-1.54253721E+000,6.08895004E-001
6.00000000E+001,-1.59947622E+000,7.80382752E-001
6.25000000E+001,-1.59031177E+000,8.35964322E-001
6.50000000E+001,-1.58152938E+000,8.35269272E-001
6.75000000E+001,-1.69281292E+000,6.98456585E-001
7.00000000E+001,-1.67364597E+000,7.28885770E-001
7.25000000E+001,-1.56091464E+000,5.43184400E-001
7.50000000E+001,-1.65043700E+000,4.05727237E-001
7.75000000E+001,-1.59703469E+000,5.10130584E-001
8.00000000E+001,-1.39165211E+000,5.01386106E-001
8.25000000E+001,-1.34760678E+000,4.98488307E-001
8.50000000E+001,-1.31684875E+000,6.09841645E-001
8.75000000E+001,-1.17399967E+000,5.22176564E-001
9.00000000E+001,-1.38880587E+000,5.31214118E-001
9.25000000E+001,-1.29041815E+000,6.23361111E-001
9.50000000E+001,-1.45490813E+000,5.27812839E-001
9.75000000E+001,-1.31304324E+000,6.27472043E-001
1.00000000E+002,-1.30902958E+000,4.33353513E-001
1.02500000E+002,-1.20709729E+000,5.10376394E-001
1.05000000E+002,-1.05503213E+000,4.10771042E-001
1.07500000E+002,-9.80588019E-001,3.77268255E-001
1.10000000E+002,-1.01717997E+000,3.93506527E-001
1.12500000E+002,-9.64086711E-001,4.43621695E-001
1.15000000E+002,-9.45209682E-001,4.84980047E-001
1.17500000E+002,-9.96260941E-001,3.57598096E-001
1.20000000E+002,-1.14119840E+000,4.54014778E-001
1.22500000E+002,-1.01621985E+000,4.85356897E-001
1.25000000E+002,-9.91058469E-001,3.92006546E-001
1.27500000E+002,-8.82940352E-001,3.76940072E-001
